clean_content,score,label
bagus buat ajar bahasa kalian wajib banget cobain aplikasi sangat,5,positif
aplikasi bagus lumayan buat latih bahasa luar mampu,5,positif
sangat bagus untuk ajar bahasa inggris dan juga bisa latih otak kita,5,positif
makasih ya aku jadi bisa bahasa inggris dan china banyak loh tidak ngapa ngapain,5,positif
ini bagus sekali aplikasi ajar saya di materi bahasa inggris,5,positif
bagus sekali aplikasi ini mudah bisa bantu untuk lancar bahasa ingin di ajar,5,positif
aplikasi sangat bagus dan bantu mudah di paham segera,5,positif
aplikasi ini baguss bangettsangat senang ajar di duolingoayo sekarang,5,positif
applikasi ny bagus banyak fitur tarik makasih ajar jadi makin seru,5,positif
ini sangat asik tarik dan senang ajar bahasa inggris jadi lebih kesan,4,positif
bisa buat ajar sekolah bahasa inggris nilai dan pintar,5,positif
dari saya aplikasi ini sangat bantu untuk paham bahasa bagus kasih bintang lima,5,positif
sangat bantu cepat erti dan tidak bosanbanyak hadiah ayo guys ajar bahasa di duolingosaya ambil kaliyan pasti bisa,5,positif
suka bangetmudah di pahamibagus dan cocok untuk ku mula latih bhsinggris,5,positif
latih senang punya banyak bahasa best lah,5,positif
aplikasi sangat bantu sayaterutama untuk kejar citacita saya dalam kuasa bahasa inggris,5,positif
aplikasi ini sangat bantu bagi orang ingin ajar bahasa dari negara tentu,5,positif
terimakasih atas hari premium duolingu aku suka walaupun hanya,5,positif
bener aplikasi bagus banget kalian wajib punya ini karena bantu mampu bahasa terimakasih,5,positif
tambahin untuk tutur agar bisa ajar bahasa lain,4,positif
kalau pake kuota bisa di buka yapi wifi gk aneh tolong baik saya butuh ajar,1,negatif
aku jadi bisa bahasa inggris karena suka banget sama aplikasi,5,positif
aplikasi ini guna banget nilai bahasa inggris di sekolah ku ratus terus kalian wajib,5,positif
pas ngomong padahal udah bener tapi kurang tepat mulu kesel tahu tidak tolong dibenerin ngomongnya,3,netral
saya sangat suka aplikasi ini karna tiap ada ajar bahasa inggris selalu dapat nilai,5,positif
sangat bantu dalam ajar bagai bahasa seru bngt,5,positif
seru banget ajar jadi tidak rasa and abis langsung bisa bahasa korean,5,positif
sangat bagus untuk mula mungkin tdk punya waktu ajar di tempat kursus,5,positif
bagus banget kita ajar jadi tiap hari karena ada tuntun seru habis tu kayak main game,5,positif
aplikasi bagus sangat cocok untuk anakanak ingin kenal kosa kata bahasa inggris,5,positif
saya bisa ajar bahasa inggris dan katakata baru ini sangat senang,5,positif
aplikasi ini bagus karena bisa main sambil ajar bantu banyak bahasa,5,positif
bagus penting teliti dan juga ajar dik sedikit kosata bahasa inggris di kamus ya,5,positif
ini sangat bagus ajar inggris dan bahasa lain jadi gampang tahu,5,positif
sanggat bantu ajar bahasa di sini dan iklan juga tidak terlalu banyak,5,positif
untuk bahasa arab tulis tolong baik itu jelek bgt dan jauh beda sama asli sulit buat bedain da ra,2,negatif
sangat bagus guna buat mula mau ajar bahada inggris nicee,5,positif
bagus sekali bisa ajar sambil main cocok buat kecil masih mula,4,positif
ini sangat bagus untuk saya ajar dan hafal bahasa inggris belum buru dowload sekarang,5,positif
sangat bantu saya untuk ajar bahasa inggris dan juga korea spanyol jepang dll,5,positif
ini sangat bagus untuk anak2 mau ajar bahasa kalau salah bisa di betul,5,positif
aplikasi bagus bisa ajar bahasa inggris terimakasih untuk ini,5,positif
aplikasi bagus tapi iklan bisa di ubah jadi tidak lagi heheh,4,positif
turut ku doulingo ini bagus banget buat ajar bahasa apa saja,5,positif
bagus banget aplikasi jadi tambah semangat ajar banyak bahasa,5,positif
saya sangat suka pembelajarannyahanya saja konten lgbt itu menggangu dan enggak mau hal sebut tolong lurus2 ajaapalagi ini ajar,1,negatif
aplikasi ini bagus tapi agak gk seru kdang klo disuru ngomongrekam bisa hh,3,netral
bagus banget tidak kaya ajar malah main game pokok memang best,5,positif
bagus banget ini buat mau ajar bahasa inggris dari dasartertata rapi juga,5,positif
aplikasi ini bantu saya untuk ajar bahasa makin baik terimakasih,5,positif
saya sangat suka game ini selain bagus juga bisa tambah ilmu kita di bagai bahasa,5,positif
ajar di bnar2 blajar latih listening reading and speaking,4,positif
saya sangat bantu untuk ajar bahasa inggris tidak ada iklan dan macet,5,positif
bagus banget aplikasi ini sudah sempurna lah turut sayabtw mirip tokped,5,positif
aplikasi seperti ini sangat bantu ajar bahasa dengan lebih detail dan fun edit entah kenapa fitur komentar mudah interaksi lain di tiap kelas sekarang sudah tidak ada lagi saya harap bisa kembali sebut,5,positif
bagus dan jadi bisa bahasa luar tapi aku tuh suka gk sempet kerjain pas tengah malem dedek an takut salah,5,positif
tetap aplikasi paling gampang dipake buat ajar bahasa baru,5,positif
saya suka dengan aplikasi ini mudah untuk ajar bagai bahasa,5,positif
ajar jadi senang dengan moga banyak ambil hal baik di aps ini terimakasih,5,positif
aplikasi ini sangat bagus untuk mula dan bisa bagai macam bahasa,4,positif
seru banget bisa ajar bahasa negara lain serasa lagi main game,5,positif
bagus bangett aplikasi kita bisa ajar bahasa sebanyakbanyaknya,5,positif
sangat baik dan senang untuk ajar bahasa efektif,4,positif
aplikasi bagus banget sangat bantu untuk ingin ajar bahasa inggris,5,positif
sangat bagus untuk bantu ajar bahasa saya ingin kuasa terimakasih,5,positif
aplikasi ini sangat bantu saya untuk ajar bahasa inggris dengan mudah dan cukup seru,5,positif
bagus rekomended untuk baru ajar dan gampang,5,positif
sangat bantu untuk ajar bahasa cara juga tidak bosen,5,positif
bagus aplikasi ajar jadi kayak game tapi minus di nyawa itu tidak ihklas,5,positif
game ini sangat senang dan buat asa lebih nyaman karena selain ajar seperti kalau kita tdk tuntun akn turun kembali ke,5,positif
ken ajar bahasa spanyol tapi belum bisa inggris tolong ubah ke,4,positif
sangat bantu untuk saya bentuk dasar bahasa inggris belum les dan saat alhamdulillah lancar terimakasih,5,positif
aplikasi ajar ini luar biasa aku jadi bisa bahasa jepang,5,positif
enak banget ajar bahasa inggris jadi hapal wajib kalian dowload aplikasi ini karakter ai juga lucu,5,positif
seruu dan mudah di pelajarimembuat saya jadi pintar bahasa luar,5,positif
seru dan tidak buat bagu jadi ajar untuk orang gabut selain bagus bagusjuga siap pergi,5,positif
lebih baik lagi jika dar awal sudah info berapa biaya per paket jadi tidak ulang isi saldo google,4,positif
bagus bgt sesuai harap aku tetapi tolong tambahin fitur cakap online langsung supaya lebih cerna ya,4,positif
ngebantu banget buat ajar bagai bahasa good job,4,positif
keren banget pliss tp butuh materi soal bahasa2 ada but okey gwencanaa,4,positif
bagus dan kyak permainan2 anak2 gtu banget cuman dia tu kata2 itu ngga mudah diinget hehe tapi keren,5,positif
tarik dan mudah dipahamibelajar bahasa apa saja bisa seru,5,positif
sangat bantu saya dalam ajar bahasa lain walaupun belum pernah di sekolah,5,positif
kalau sudah lama jadi tidak ada harus instal ulang aplikasi,3,netral
aplikasi bagus dulu saya tidak bisa bahasa inggris jadi terimakasih,5,positif
aku suka cara ajar moga aplikasi ini lebih baik lagi dengan tingkat,5,positif
coba ada fitur mana aplikasi ini di latar belakang dan koreksi cakap,5,positif
aplikasi sangat bagus dapat bantu saya untuk ajar dasar bebagai bahasa,5,positif
lama tiba tidak ada internet padahal kuota dan wifi sambung sama juga,1,negatif
sangat bantu saya untuk ajar bahasa luar dan senang,4,positif
terimakasih karena sudah bagi ilmu dari bagai bahasa,5,positif
ini aplikasi bagus banget karena tidak ada iklan aku kasih bintang gk,5,positif
soal sedikit susah jadi turut saya di gampangin dikit lah,2,negatif
bagus banget buat ajar dari awal lagi juga untuk lancar bahasa,5,positif
aplikasi sngt bgus bisa ajar kapan sj dan sngat bagus untuk mula,5,positif
satu alam bagus buatt ajar bahasa inggris baru mulai,5,positif
sangat bagus aplikasi ini bantu untuk ajar bahasa utama inggris,5,positif
aplikasi bagus bisa ajar guna bahasa apa pun,5,positif
saya senang guna duolinggo pada uji inggris dapat dengan mudah you,5,positif
baik aplikasi dan harus tingkat ini kembang pada masyarakat ya,5,positif
aplikasi sering nyangkut saat sudah selesai misi tolong di baik,1,negatif
bagus banget dan gampang juga walau agak ribet pass ngomong audio,5,positif
terimakasih sudah bantu saya sedikit walaupun kalau lama ajar pasti bisa tokopedia,5,positif
applikasi ini sangat bagus untuk ajar bahasa apa tidak tahu saya suka,5,positif
aplikasi bagus sangat bantu dalam ajar bahasa inggris bagi mula,5,positif
bagus jauh ini moga tidak error lagi kadang suka,5,positif
cakap cerita arah ke kaum pelangi pria suam wanita istri untuk latihanya sangat bantu tingkat skill,3,netral
bagus sekali untuk bantu mengunakan bahasa lain aku mau suka aplikasi,5,positif
bagussangat menyenangkantapi kadang soal dengar error,4,positif
semua bahasa ad tapi bbrp kurang lengkap seperti hanya inggris aku ajar butuh british,4,positif
ini bagus banget kalian harus coba karena bisa bantu ajar bahasa,5,positif
aplikasi bagus banget jadi saat pergi luar negara bisa langsung tahu bahasa inggris,5,positif
ni memang susah di bahasa inggris tapi bisa lah eak,5,positif
sangat mudah untuk ajar banyak bahasa thak you,4,positif
ini aplikasi tuh udh bagus sebenernya tapi kenapa klo mau login tengah mati masuk,4,positif
ini sangat bagus untuk orang tidak bisa bahasa inggris dan dia ajar sini aplikasi manfaat,5,positif
didik dan manfaat banget iklan juga ngga sering,5,positif
bagus untuk ajar dan didik mau wajib aplikasi ini karena main aku dah bisa bahasa inggris who are you she is woman,5,positif
sangat bantu dalam ajar bahasa kita ingin,5,positif
aplikasi nyaman dan santai untuk bawa ajar rekomendasi banget,5,positif
aku sangat suka ajar senang dan seru seperti main game yaa walaupun saya tdk masuk ke hampir tengah tahun,5,positif
bagus banget aku sama sekali tidak bisa bhs inggris alhamdulillah dan dengan lancar,5,positif
ngebantu bangetapk ny juga seru jadi ga bosen pas ajar,5,positif
you saya jadi bisa ajar bahasa inggris very fun terimakasih,5,positif
sangat guna dan manfaat bagi senang juga untuk di,5,positif
sangat senang kan ajar bahasa inggis di seru sekali,5,positif
sangat bantu saya ajar bagai bahasa dan bisa buat tidak eja kata inggris lagi,5,positif
bagus banget jadi semangat ajar bahasa sini keren moga terus sukses ya,5,positif
aplikasi bagus banget wajib di coba buat yng mau bljr bahasa inggris dll,5,positif
karna bahasa inggris ku sedikit membaikjadi tahu banyak baru jugaa,5,positif
tolong di baik lgi tiap mau naek level selalu loading trs dlu gk gni knp skrng jadi jelek bgt,2,negatif
aplikasi ini bantu untuk tambah skill bahasa inggris thanks good job,5,positif
kenapa ya kok loadingnya jadi lama bgt,4,positif
aplikasi sangat perhati dasar ajar baik,5,positif
cocok untuk ajar mula dan mudah paham simpel,5,positif
ajar di sangat senang bagus guna bagi mula,5,positif
bisa ajar bahasa inggris dengan metode senang,5,positif
keren banget aplikasi recommended untuk ajar bahasa jepang dan inggris,5,positif
aku kasih bintang karena banyak iklan tapi suka banget sama ini pokok selalu hati,4,positif
aplikasi ini sangat bantu saya untuk ajar bahasa inggris atau,4,positif
ini bisa ajar saya untuk bahasa belum berapa yaitu inggris tapi dan buat aku erti,5,positif
sebenernya overall bagus udah thn cuma nyata sekarang ada bbrp soal rujuk pada lgbt ya masa dialog pacar sama gender wah parah nih maap tidak jadi bintang,1,negatif
sangat ramah dan senang jujur saja animasi keren kreatif,5,positif
bagus banget latih pake ini bneran janagn lupa coba ya,5,positif
aplikasi mantap dan bisa ajar semua bahasa dengan gampang,5,positif
cocok banget buat orang ajar seperti saya karena aplikasi ini sangat bantu saat sedang sekian terimakasih,5,positif
gimana cara ngetik pas bahasa rusia kok gabisa malah salah terus padahal sudah bener,4,positif
saya suka aplikasi ini karena bisa buat untuk ajar bahasa inggris tapi sayang harus internet,5,positif
apknya bagusbisa nambah kosa kata bahasa inggrisamerikad,5,positif
mudah di ajar dan paham buat orang bisa dengan nyaman,5,positif
aplikasi bagus bngt dah asik soal ajar lengkap dan mudah difahami mana gratis pula puas sama duo linggo,5,positif
suka banget sama aplikasi dulingo bisa asah bahasa inggris lagi,5,positif
berkat bahasa inggris saya jadi lebih baik terimakasih,5,positif
sangat bagus untuk ajar bahasa bagi mula dan seru,4,positif
bahasa spanyol bagus jepang terjemah ngawur,5,positif
sagat bagus untuk bantu ajar bhs inggris,5,positif
keren bangeet aku hobi main game jadi seru banget bs ajar kayak gin,5,positif
bagus tapi tolong kalau salah pencet kata bisa hapus,5,positif
sangat bantu dalam ajar dan kuasa bagai macam bahasa,4,positif
aplikasi bagus untuk ajar bahasa inggris lebih cepat dan mudah,5,positif
metode ajar cukup bagus sehingga bantu bagi kami baru,5,positif
seru banget ajar kaya main game enjoy,5,positif
aplikasi ini sangat bagus juga bisa untuk ajar dan mirip geme,4,positif
bagus sihh cuma kalau kita bisa bebas ajar semua bahasa jadi ga satu gt,5,positif
maaf saya kasih bintang karena pas di suruh jawab pake kita sendiri gabisa padahal udah bener tapi tetep salah,2,negatif
aplikasi bagus bisa buat ajar mula bahasa inggris wajib coba,5,positif
ini sangat bantu dalam bahasa saya dan bagus,5,positif
saya mendownload aplikasi tadi baru sedikit bisa inggris dan sekarang sudah,5,positif
like my tapi please rangin iklan sangat menggangu,5,positif
bagus banget aplikasi bener2 ngebantu latih bahasa inggris,5,positif
sangat bantu mudah ingat dan hafal kosa kata dalam bahasa inggris,5,positif
wah appnya bagus banget buat pemulayg mau ajar bahasa inggris,5,positif
bagus buat butuh ajar inggris tapi gk ada sempat ngajarin,5,positif
aku suka aplikasi ini tingkat mampu dalam paham bahasa inggris,5,positif
aplikasi ini bantu saya dalam ajar semua bahasa inggris,5,positif
aplikasi sgt bagus seperti main game tapi tambah tahu bahasa inggris,5,positif
beri sempat lebih untuk ajar bahasa dengan tambah jumlah hati dalam mode gratis,5,positif
ajar bahasa dalam tutur tolong ditambahkenapa cuma bisa inggris ajakalau mau jepang hanya dengan inggrisjika tidak tahu otomatis dong,1,negatif
sangat bantu bagi mula ingin ajar bagai bahasa seperti sy,5,positif
bantu ajar bahasa luar nnegri dan seperti game,5,positif
aplikasi ini sangat bagus dan bantu saya dalam ajar kuasa bahasa inggris,5,positif
aku suka duo karena ajar seperti main game dan juga seru sekali seng di,5,positif
sangat bantu untuk ajar bahasa inggris pokok bagus,5,positif
bagus aplikasi sangat tolong untuk ajar bahasa inggris dan lain,5,positif
bagus dan juga interaktif untuk ingin ajar bahasa inggris atau lain,5,positif
jujur aku tagih dah sampe begadang tiap hari tapi ada masalah nih kenapa cerita tidak pantas seperti lgbt jadi tolong hapus ceriata kayak gitu bahkan di unsur ajar pun alir sesat,3,netral
ajar nggak susah dan mudah di paham and tentu seru,5,positif
bagus iklan juga pendekpendek jadi nggak cepet bosen,5,positif
february donlot trs abis itu gk bljr lg skrg january tekad sampe akan ken buktiin bener tidak bisa bahasa inggris hanya dg duolinggo ini,5,positif
sangat senang pembelajran dan juga mudah sekali paham,5,positif
sangat seru ajar serasa main tebak kata di ilmu bahasa ku kian tingkat,4,positif
aplikasi ini seru apalagi buat ajar bagai bhs walaupun bnyk iklan tapi gpp ttp kok,4,positif
aplikasi bahasa inggris sangat bagus tapi harus dengan hati jika habis bagaimana,4,positif
saya sangat suka dengan aplikasi tetapi kurang kalau ada nyawajadinya ajar maksimal,3,netral
bagus banget ganda iklan nyadan seru,5,positif
sangat bantu dalam ajar bahasa inggris terimakasih walau ada bug jengkel,5,positif
bagi saya aplikasi bagus dan manfaat sangat senang ajar dengan sekali,5,positif
sangat bagus dan bantu sekali untuk ajar bahasa baru,5,positif
sangat baguss saya jadi bisa sedikit bahasa inggris terima kasih,5,positif
aplikasi bagus untuk bantu ajar dan isi waktu luang,5,positif
aplikasi ini sangat bagus saya dapat ajar bahasa inggris dan akhir bisa,4,positif
aku suka dengan aplikasi inikalo ada ini jadi bisa ajar bahasa inggris tanpa harus les,5,positif
bagus banget dan paling guna cuma ngak ada bahasa,4,positif
suka bngtt ama aplikasi bisa buta ajar mula mudah di paham,5,positif
mantap bisa ajar banyak bahasa dan mudah paham,5,positif
aplikasi sangat bagus saya jadi bisa baca bahasa inggris,5,positif
aku sudah kuasa beberapa dan grammar berkat,5,positif
aplikasi sangat bagus buat ajar mau mulai bahasa inggris atau siapa bru,5,positif
aplikasi ini sangat bagussaya dapat paham bahasa dengan bagus,5,positif
aplikasi keren mambantu orang untuk ajar bahasa dengan senang dan mudah paham,4,positif
sangat bagus untuk ajar bahasa apa pokok good,5,positif
aplikasi bagus untuk baja bahasa latih cerdas,5,positif
ini sungguh luar biasa saya bisa ajar bahasa inggris dan rasa seperti main game buat,5,positif
seruada game jadi lebih mudah buat ajar dan nggak bosen,5,positif
sangat bantu saya utuk bisa ajar bahasa nggristimakasih,5,positif
sangat manfaat bagus banget tidak ada iklan dan benar kayak main game loh,5,positif
sangat bagus saya bisa ajar bagai bahasa dengan mudah dan seru,5,positif
saya dapat ajar lebih baik selalu ingin peringkat tapi waktu tidak,5,positif
saya sangat bantu tp ingin untuk awal ajar itu baik huruf dulu seperti lp abc cara baca bagaimana,5,positif
suka banget sama aplikasi mudah paham cocok buat mula,5,positif
bisa bantu saya dalam bidang bahasa inggris dan untuk ajar lebih,5,positif
aplikasi sangat bantu untuk temanteman ingin ajar bagai bahasa utama inggris,5,positif
thanks developer paltformnya sangat bantu saya bagai newbie dalam ajar bahasa hal ini inggris,5,positif
mantep sangat mudah paham dan tarik karena sistem sperti game,5,positif
gamenya bagus untuk ajar bahasa sangat bantu,5,positif
mantap ajar bahasa di jadi pinter inggris,5,positif
mudahsimpel serusantai kek asyik gitu hehehe dan manfaat pasti,5,positif
kalian bisa ajar banyak bahasa saat pun asa seperti main game,5,positif
seruu bangett kayak lagi main game aku tiap hari ini soal sru abis pulang sekolah langsung karna seru banget pulangny jga,5,positif
seru ajar gampang dipakenya recommended buat bahasa,5,positif
saya sangat senang dapat ajar banyak bahasa dulunya kurang erti,5,positif
neng banget aku jadi pintar bahasa inggris cara ajar juga sambil main keren dehh,5,positif
aplikasi bagus terus karakter lucu jadi semangat ajar,5,positif
sangat fungsi untuk ajar ada semua bahasa,5,positif
wah ini keren banget aku jadi bisa bahasa inggris sama dengar terimakasih ya oke bye,5,positif
keren banget buat ajar lengkap tulis pen gucapan,5,positif
aplikasi sangat senang bisa sambil ajar dan main,5,positif
aplikasi sangat bagus cocok untuk mula ingin ajar bahasa luar,5,positif
makasih saya jadi bisa bahasa inggris ya walau masih perlu ajar lagi,5,positif
aku suka sama aplikasi ajar duolingosoalnya cara kaya game,5,positif
aku suka banget sama aplikasi dualongo ini karena erti bahasa inggris,5,positif
rekomendasi aplikasi ajar bahasa inggris dari awal paling mantap soal,5,positif
sangat bantu saya untuk kata dan interaksi dengan bahasa inggris,5,positif
kadang kalau ada ajar speak pasti harus ngulangpadahal sudah besar dan benar sebut,3,netral
seruu dan sangat senang di saat aku sedang main game ini agar dapat banyak ilmu bahasa,5,positif
oky bangt buat ajar dan snimasi lucuu nambah semangat teruss cipta inofasi aplikasi lain lebih kren,4,positif
sangat manfaat dan bantu ingin ajar bahasa inggris,5,positif
bagus banget cuma hati tidak batas harus premium,5,positif
bagus sekali karna aku bisa dengan orang terima kasih,4,positif
aplikasi sangat bagus cocok untuk ajar semua kalang,5,positif
bagus mau ajar bahasa inggris dan lain buru aplikasi ini,5,positif
aplikasi ini sangat bantu saya masih mula ajar bahasa inggris,5,positif
gw bener2 ajar banyak bahasa di sini ini aplikasi senang dan gampang recommended bgt,5,positif
mudah dalam ajar bahasa inggris dan sangat senang,5,positif
aplikasi bagus dan seru juga worth it untuk baru ajar bahasa inggris,5,positif
sangat sempurna ajar bahasa inggris buat mula,5,positif
aplikasi bagus banget cocok buat ajar bahasa apa saja,5,positif
sangat bantu bagi mula untuk ajar bahasa inggris bgs usia,5,positif
jadi hapal baru tiap hari dan selalu ada ulang agar lebih paham,5,positif
bagus untuk latih sekaligus isi waktu santai karena mudah,5,positif
bagus banget tidak pernah ngebag dan bagai ada iklan pokok,5,positif
ini aplikasi bagus banget buat mula mau ajar binggrisaku kasih bintang,5,positif
aplikasi ini sangat bantu saya untuk sekolah dn ajar bagai bahasa,5,positif
sangat bantu saya dalam ajar bahasa inggris terimakasih,5,positif
sangat manfaat bagi belum tahu bahasa inggris,5,positif
cocok untuk ken bisa bahasa inggris dan lain,5,positif
sangat bantu dalam ajar bahasa ingris apa lagi bagi mula,5,positif
bagus banget jadi agak lancar bahasa inggris makasih dulingo,5,positif
sangat bantu dan senang bagai ajar bahasa,5,positif
bagus bangett efektif buat ajar apalagi kalau pake hati tidak batas,5,positif
tolong tambah fitur chat agar bisa komunikasi dengan ya,4,positif
sangat bantu saya untuk ajar bahasa jerman karna itu hal penting dalam hidup,5,positif
game ini sangat bermanfaatkarena bisa ajar semua bahasa dan tidak banyak iklan,5,positif
baguss sekali untuk mula belum mahir bahasa inggris yukk buru dowload,5,positif
aplikasi sangat baguss cocok untuk mula mau ajar bahasa,5,positif
saya suka karena bisa pintar bahasa inggris tank you,5,positif
sangat manfaat bantu kuasa banyak kosa kata bahasa,5,positif
asyik dan tidak buat jenuh juga ada main atau game bagus ajar aw,5,positif
aku jadi lebih tahu beberapa kosatakata bahasa inggris berkat,5,positif
sangat bantu untuk ajar bahasa inggris terimakasih,5,positif
ini bagus untuk sedang ajar tentang bahasa,5,positif
mantapduolingo bisa latih bahasa inggris saya dan ajar jadi lebih hebat,5,positif
aplikasi ini buat ajar bahasa baru jadi tidak terimakasih,5,positif
sangat guna untuk ajar bahasa tapi sayang ada beberapa unsur lgbt di bagi,2,negatif
ajar bahasa jadi lebih mudah dengan,5,positif
aplikasi ini sangat bantu untuk ajar bahasa pokok best dehh,5,positif
senang bisa ajar bahasa inggris dengan benar terima kasih,5,positif
bagus banget dalam susun dan bantu mulai paham,4,positif
masuk untuk ajar bahasa korea tolong di buat suport ke,5,positif
dengan kita bisa ajar bagai bahasa seru,4,positif
you duolingobisa aku semangat ajar bahasa inggris dan pinter,5,positif
adalah game senang dan sekaligus tambah ilmu tahu,5,positif
baik untuk orang mau ajar bahasa inggris dengan cara sangat senang,5,positif
aplikasi sangat bagus untuk ajar bahasa dan seru serasa seperti main game,5,positif
bagus banget seru lagi bisa pasang kayak widget lucu abis,5,positif
game ini sangat tarik untuk coba bagus jadi saya beri bintang love,5,positif
sangat bantu untuk ajar bahasa inggris terima kasih duo linggo,5,positif
terimakasih aplikasi ini sangat pengaruh buat saya makin disiplin ajar bahasa inggris,5,positif
cukup bantu untuk ajar bahasa inggris mula,5,positif
sangat bantu bahkan mode gratis saja luar biasa,5,positif
bagus banget aplikasi akhir aku nemu buat ajar inggris makasih,5,positif
sangat bagus buat ajar bahasa rokemen skolahan,5,positif
iklan muncul kali abis tutup lagi aneh,2,negatif
cocok banget buat ken ajar bahasa apa ada di aplikasi ini,5,positif
tolong tutor bahasa koreanya di kasih terimakasih,5,positif
suka bgt bisa cepet ajar bahasa kalau aplikasi seru kyk gin,5,positif
bagus jadi saya erti bahasa inggris awal sy tidak bisa s3kara you,5,positif
untuk mula jg bagus ajar siniseru dan mudah,5,positif
sangat bantu saya dalam ajar bahasa inggris terimakasih,5,positif
sangatt bagus dan bantu dalam ajar bahasa,5,positif
aplikasi ini sangat bantu aku untuk ajar lebih dalam tentang bahasa inggris,5,positif
aku suka sekali dengan duolingosangat bantu saya buat ajar bahasa inggris,5,positif
bagus banget baru pakek hari udah lancar bahasa inggris,5,positif
ajar sangat senang bagi mula malas bahasa inggris,5,positif
sangat bagus saya bisa paham bahasa lain dengan mudah dan cepat,5,positif
ini game sangat bagus saya jadi bisa bahasa inggris tentang,5,positif
aplikasi ini bagus dalam tahap asah mampu bahasa inggris untuk lebih baik,4,positif
aplikasi ini sangat bagus bukan hanya ajar bahasa tapi asa seperti main game,5,positif
sangat bantu saya dalam ajar bagai bahasa utama inggris,5,positif
seru dan tambah kosa kata baru bagus banget buat mula,5,positif
turut saya aplikasi ini sangat bagus dan bantu dalam ajar bahasa inggris,5,positif
ini bisa bantu aku ajar bahasa inggris dan lain suka sama aplikasi,5,positif
wow saya hampir tahu bahasa inggris terima kasih untuk developer,5,positif
game bagus dan kita bisa tahu tentang bahasa inggris atau jerman lain,5,positif
sangat bantu bagi kita pwmula baru mau untuk mulai ajar bagai bahasa ada di dunia,5,positif
aplikasi sangat bantu saya dalam tingkat mampu bahasa inggris,5,positif
sangat bantu bagi kami mula ingin ajar bahasa inggris,5,positif
sangat bantu dalam ajar bahasa,5,positif
aplikasi bagus asah otak seperti game tapi ini buat pintar,5,positif
bagus banget ada fitur sesuai juga,5,positif
bagus bangget aku jadi bisa ajar bahasa inggris dan lai,5,positif
sangat bagus di saran untuk ingin ajar bahasa,5,positif
isi waktu sambil ajar bahasa cara mandiri,5,positif
aplikasi bagus mudah paham jadi tanya saya ini bayar atau tidak,5,positif
terimakasih duolingosekarang aku sudah bisa bahasa inggris dengan lancar,5,positif
isi bagus untuk ajar mudah erti terimakasih,5,positif
keren sangat bantu untuk ajar bahasa baru,5,positif
terimakasih banyak aplikasi ini sangat bantu dalam ajar bahasa inggris,5,positif
sangat sekali bagus saya suka karena ajar mudah,5,positif
sayang bagus sekali untuk ajar bahasa negara luar,5,positif
sangat manfaat moga ilmu di ikan dapat jadi pahala terus alir,5,positif
sangat dapat bantu ajar bahasa luar,4,positif
wah bagus banget saya sudah lancar bahasa inggris suka kasih bintang lima,5,positif
bantu dalam ajar bahasa dengan seru dan tarik,5,positif
ajar seru dan seperti main game tapi versi bahasa,5,positif
kerenn banget aplikasi ga ad nge bug sama sekali,5,positif
sangat senang sekali ajar di banyak kata baru bisa saya,5,positif
bagus aplikasi nyaa untuk ajar apalagi bom paham bahasa inggris dan lain karna sini banyak bahasanyaa jomm,5,positif
mudah ajar bahasa soal ny dia bentuk game makasih,5,positif
sangat bagus saya makin pasih dan lancar bahasa makasih,5,positif
bagus untuk ajar bahasa inggris tapi harus make,5,positif
aplikasi bagus bangetbuat mau ajar tapi nggak ada uang ya mending ini,5,positif
seru banget sistem ajar kayak game gitu jadi tidak bosen,5,positif
sangat baik saya sudah jadi lebih paham tentang bahasa inggris,5,positif
aplikasi ini sangat bantu saya dalam tugas trimaksih,5,positif
aplikasi sangat bantu semua orang untuk ajar bahasa dari negara lain,5,positif
aplikasi ini sangat bantu dan manfaat juga senang,5,positif
bagus aku suka banget karena bisa ajar bahasa inggris jerman dll jadi kasih bintang,5,positif
senang karna bisa bhs inggris dan lain online saya harap update mabar,5,positif
seru banget ajar efektif juga metode,5,positif
actually aku neng banget soal bener tingkat mampu ku dalam bahasa,5,positif
sangat manfaat untuk asah mampu bahasa moga jadi amal jariyah ya,5,positif
sangat tarik dan bantu ajar bahasa inggris,5,positif
aplikasi bagus banget aku sudah lumayan bisa bahasa inggris ku kasih lima bintang,5,positif
aplikasi sangat bantu tingkat skill bahasa inggris mana gratis lagi,5,positif
ajar bahasa jadi senang dan semua bisa di gadget kita,5,positif
sangat bantu untuk para ajar ingin bagai bahasa,5,positif
kak coba kita koreksi sistem untuk bagi bayar cek,5,positif
aplikasi ini guna bagi saya untuk ajar bahasa jepang arigatou,5,positif
kenapa bayar langgan tahun guna telkomsel maupun googleplay tolak padahal saldo penuh syarat,4,positif
sangat bagus untuk mula ajar bahasa,5,positif
ini aplikasi bagus bangett bis ajar bahasa lain dan ber progres,5,positif
sangat bagus apalagi buat masih dalam tahap kembang,5,positif
sangat recommended bagi mula ingin mahir bahasa inggris,5,positif
ini aplikasi balajar bahasa jadi tahu inggris arab dan rusia aku kasih bintang,5,positif
sangat bagus dan bantu untuk bisa ajar bahasa inggris dengan benar,5,positif
ajar seru dan cocok untuk kalian mau bahasa,5,positif
bagus saya nilai bahasa inggris jadi tingkat game bisa ajar,5,positif
aplikasi sangat bagus untuk ajar bahasa bagi mula,5,positif
saya kasih bintang dulu kalau bahasa jepang udah tutur akan tambah,4,positif
